kernel,county_id,time,lon,lat,gp_sample,mean,count
sep,1,1,0,0,0.9587458083370904,4.95874580833709,4.332291997594758
sep,1,2,0,0,0.957675630034998,4.9576756300349984,5.1413189542570805
sep,1,3,0,0,0.9580658947955709,4.9580658947955705,4.1224372823855235
sep,1,4,0,0,0.9613846488846807,4.961384648884681,6.5566654510224724
sep,1,5,0,0,0.9684808907028434,4.9684808907028435,5.297988662518204
sep,1,6,0,0,0.979538037587256,4.979538037587256,4.15906965346924
sep,1,7,0,0,0.9940709212237684,4.994070921223768,5.481499973652253
sep,1,8,0,0,1.010973077822999,5.0109730778229995,5.749297782952217
sep,1,9,0,0,1.0286061709867829,5.028606170986783,5.604387522640275
sep,1,10,0,0,1.044925343326469,5.044925343326469,4.739536956170113
sep,1,11,0,0,1.0576304663648948,5.057630466364895,6.569411634815743
sep,1,12,0,0,1.0643363958537833,5.0643363958537835,5.454179632265214
sep,1,13,0,0,1.0627382915104024,5.062738291510403,4.441497710968599
sep,1,14,0,0,1.0507718868300286,5.050771886830029,2.836071999652529
sep,1,15,0,0,1.0267476964226423,5.0267476964226425,6.151678614565751
sep,2,1,0.16666666666666666,0,0.433792506757473,4.433792506757473,4.388858897742242
sep,2,2,0.16666666666666666,0,0.3844904489408585,4.384490448940858,4.368300185841912
sep,2,3,0.16666666666666666,0,0.3402148404234415,4.3402148404234415,5.284051051108741
sep,2,4,0.16666666666666666,0,0.30317007106651866,4.303170071066519,5.124391266164607
sep,2,5,0.16666666666666666,0,0.27486261622860697,4.2748626162286065,4.868763937446115
sep,2,6,0.16666666666666666,0,0.2560781609544832,4.256078160954483,5.175055532562701
sep,2,7,0.16666666666666666,0,0.24690790872705093,4.246907908727051,5.029044209458118
sep,2,8,0.16666666666666666,0,0.24681587104576774,4.246815871045768,4.321380854410958
sep,2,9,0.16666666666666666,0,0.25474936814142735,4.254749368141427,2.265397672278054
sep,2,10,0.16666666666666666,0,0.269271209931814,4.269271209931814,4.889096957826524
sep,2,11,0.16666666666666666,0,0.28871079810937855,4.288710798109379,4.232582058580378
sep,2,12,0.16666666666666666,0,0.31132224579028533,4.311322245790286,4.155526739084956
sep,2,13,0.16666666666666666,0,0.33542644219318385,4.335426442193183,2.864674058293909
sep,2,14,0.16666666666666666,0,0.3595407802074297,4.359540780207429,3.881390725098809
sep,2,15,0.16666666666666666,0,0.3824730915234558,4.3824730915234555,4.800414651723158
sep,3,1,0.3333333333333333,0,-0.5443713697522345,3.4556286302477655,4.814308181776809
sep,3,2,0.3333333333333333,0,-0.6271122990705151,3.3728877009294846,3.2700999735864893
sep,3,3,0.3333333333333333,0,-0.7019025404748342,3.2980974595251658,3.685769071084535
sep,3,4,0.3333333333333333,0,-0.766394770126147,3.233605229873853,3.179800189290948
sep,3,5,0.3333333333333333,0,-0.8189430020116623,3.1810569979883376,1.8039974411597308
sep,3,6,0.3333333333333333,0,-0.8585750458338116,3.1414249541661885,2.7264303908665086
sep,3,7,0.3333333333333333,0,-0.884917106175078,3.1150828938249218,2.7207929401145723
sep,3,8,0.3333333333333333,0,-0.8980822131027245,3.1019177868972756,3.04260439018609
sep,3,9,0.3333333333333333,0,-0.8985350081200306,3.1014649918799693,4.2014903638638526
sep,3,10,0.3333333333333333,0,-0.8869474903589678,3.113052509641032,3.8762282580985765
sep,3,11,0.3333333333333333,0,-0.8640574894286143,3.1359425105713856,2.9714189143177987
sep,3,12,0.3333333333333333,0,-0.8305476539833672,3.169452346016633,2.9160906658801253
sep,3,13,0.3333333333333333,0,-0.7869517437528383,3.213048256247162,3.9100116316518996
sep,3,14,0.3333333333333333,0,-0.7335985312467912,3.266401468753209,3.8230646674268662
sep,3,15,0.3333333333333333,0,-0.6705953881499158,3.329404611850084,2.640648917300564
sep,4,1,0.5,0,-1.4066659573942075,2.5933340426057923,1.8858388856436727
sep,4,2,0.5,0,-1.487346177837239,2.5126538221627612,2.8772357842995917
sep,4,3,0.5,0,-1.562113611084328,2.437886388915672,3.2064193134310877
sep,4,4,0.5,0,-1.6294630416702178,2.370536958329782,2.258190746179554
sep,4,5,0.5,0,-1.6883106011162812,2.311689398883719,3.192797125337934
sep,4,6,0.5,0,-1.7379330309805996,2.2620669690194006,2.6601728493864685
sep,4,7,0.5,0,-1.7778758749184458,2.222124125081554,1.6100977318307828
sep,4,8,0.5,0,-1.8078452900719848,2.1921547099280154,2.53327440135244
sep,4,9,0.5,0,-1.827594558041817,2.1724054419581833,1.0430423458773908
sep,4,10,0.5,0,-1.8368200353569266,2.1631799646430734,3.5962036663441106
sep,4,11,0.5,0,-1.8350768375016844,2.1649231624983156,4.145323061004175
sep,4,12,0.5,0,-1.8217264753122246,2.1782735246877754,1.8110520482212662
sep,4,13,0.5,0,-1.7959207624156748,2.2040792375843252,1.159944611267795
sep,4,14,0.5,0,-1.756625302295806,2.243374697704194,2.813094325146607
sep,4,15,0.5,0,-1.7026833139149775,2.2973166860850225,2.1622620822041982
sep,5,1,0.6666666666666666,0,-1.0308141097371595,2.9691858902628407,5.370803650767618
sep,5,2,0.6666666666666666,0,-1.0850984859328345,2.9149015140671652,2.875661511333996
sep,5,3,0.6666666666666666,0,-1.1409152029308773,2.859084797069123,3.5488241595198993
sep,5,4,0.6666666666666666,0,-1.1982743665305875,2.8017256334694123,2.8297277922500785
