kernel,county_id,time,lon,lat,gp_sample,mean,count
sep,1,1,0,0,0.9587458083370904,142.41506804990848,134
sep,1,2,0,0,0.957675630034998,142.26274005778475,158
sep,1,3,0,0,0.9580658947955709,142.31827102715712,157
sep,1,4,0,0,0.9613846488846807,142.7913749947115,147
sep,1,5,0,0,0.9684808907028434,143.80826088807882,125
sep,1,6,0,0,0.979538037587256,145.4071934776696,151
sep,1,7,0,0,0.9940709212237684,147.53580929907056,156
sep,1,8,0,0,1.010973077822999,150.0506761173136,157
sep,1,9,0,0,1.0286061709867829,152.7199987124621,148
sep,1,10,0,0,1.044925343326469,155.2327096080228,145
sep,1,11,0,0,1.0576304663648948,157.21754235605647,149
sep,1,12,0,0,1.0643363958537833,158.2753750209635,154
sep,1,13,0,0,1.0627382915104024,158.02263646177678,157
sep,1,14,0,0,1.0507718868300286,156.14294266369808,155
sep,1,15,0,0,1.0267476964226423,152.4364360580268,164
sep,2,1,0.16666666666666666,0,0.433792506757473,84.2503317371345,91
sep,2,2,0.16666666666666666,0,0.3844904489408585,80.19734815612792,85
sep,2,3,0.16666666666666666,0,0.3402148404234415,76.7240209889272,84
sep,2,4,0.16666666666666666,0,0.30317007106651866,73.93379799236435,80
sep,2,5,0.16666666666666666,0,0.27486261622860697,71.87026482334501,72
sep,2,6,0.16666666666666666,0,0.2560781609544832,70.53282194301912,53
sep,2,7,0.16666666666666666,0,0.24690790872705093,69.888974807743935,74
sep,2,8,0.16666666666666666,0,0.24681587104576774,69.88254268455874,78
sep,2,9,0.16666666666666666,0,0.25474936814142735,70.43916067812589,64
sep,2,10,0.16666666666666666,0,0.269271209931814,71.46953035072686,67
sep,2,11,0.16666666666666666,0,0.28871079810937855,72.87246060109179,70
sep,2,12,0.16666666666666666,0,0.31132224579028533,74.5389826655804,73
sep,2,13,0.16666666666666666,0,0.33542644219318385,76.35751401357714,79
sep,2,14,0.16666666666666666,0,0.3595407802074297,78.22120544832687,77
sep,2,15,0.16666666666666666,0,0.3824730915234558,80.03572452210132,67
sep,3,1,0.3333333333333333,0,-0.5443713697522345,31.67819629674174,37
sep,3,2,0.3333333333333333,0,-0.6271122990705151,29.162618504448993,26
sep,3,3,0.3333333333333333,0,-0.7019025404748342,27.06110506589861,32
sep,3,4,0.3333333333333333,0,-0.766394770126147,25.37096043156281,29
sep,3,5,0.3333333333333333,0,-0.8189430020116623,24.072184359983783,23
sep,3,6,0.3333333333333333,0,-0.8585750458338116,23.136812277338716,21
sep,3,7,0.3333333333333333,0,-0.884917106175078,22.535298313145343,25
sep,3,8,0.3333333333333333,0,-0.8980822131027245,22.24056306865896,24
sep,3,9,0.3333333333333333,0,-0.8985350081200306,22.230494932092437,18
sep,3,10,0.3333333333333333,0,-0.8869474903589678,22.48958941888184,15
sep,3,11,0.3333333333333333,0,-0.8640574894286143,23.010313088249813,26
sep,3,12,0.3333333333333333,0,-0.8305476539833672,23.79444966236377,23
sep,3,13,0.3333333333333333,0,-0.7869517437528383,24.85473446800995,29
sep,3,14,0.3333333333333333,0,-0.7335985312467912,26.216827320717083,28
sep,3,15,0.3333333333333333,0,-0.6705953881499158,27.921712496565632,24
sep,4,1,0.5,0,-1.4066659573942075,13.374287797854896,10
sep,4,2,0.5,0,-1.487346177837239,12.337628525380952,17
sep,4,3,0.5,0,-1.562113611084328,11.44881680571894,18
sep,4,4,0.5,0,-1.6294630416702178,10.703137880439808,9
sep,4,5,0.5,0,-1.6883106011162812,10.091458761428681,6
sep,4,6,0.5,0,-1.7379330309805996,9.602917600501835,6
sep,4,7,0.5,0,-1.7778758749184458,9.226909174335365,9
sep,4,8,0.5,0,-1.8078452900719848,8.954486664103154,10
sep,4,9,0.5,0,-1.827594558041817,8.77937694336005,17
sep,4,10,0.5,0,-1.8368200353569266,8.69875545817289,8
sep,4,11,0.5,0,-1.8350768375016844,8.71393233433663,8
sep,4,12,0.5,0,-1.8217264753122246,8.831046505944459,6
sep,4,13,0.5,0,-1.7959207624156748,9.061903864827384,11
sep,4,14,0.5,0,-1.756625302295806,9.425084489567075,9
sep,4,15,0.5,0,-1.7026833139149775,9.947454468069745,10
sep,5,1,0.6666666666666666,0,-1.0308141097371595,19.476057492114773,15
sep,5,2,0.6666666666666666,0,-1.0850984859328345,18.446995543716742,19
sep,5,3,0.6666666666666666,0,-1.1409152029308773,17.44555340657573,9
sep,5,4,0.6666666666666666,0,-1.1982743665305875,16.473048702571727,17
sep,5,5,0.6666666666666666,0,-1.257176023004953,15.530781797306638,15
sep,5,6,0.6666666666666666,0,-1.3175331161126191,14.621117442953537,14
sep,5,7,0.6666666666666666,0,-1.379090563270965,13.74822103856632,14
sep,5,8,0.6666666666666666,0,-1.441351612610942,12.918344912346763,10
sep,5,9,0.6666666666666666,0,-1.5035172648333548,12.13972017058357,8
sep,5,10,0.6666666666666666,0,-1.5644486350143056,11.422114731631035,15
sep,5,11,0.6666666666666666,0,-1.622655753560908,10.776245774601893,11
sep,5,12,0.6666666666666666,0,-1.6763186561272365,10.213203498879356,9
sep,5,13,0.6666666666666666,0,-1.7233395081091354,9.744085561692518,7
sep,5,14,0.6666666666666666,0,-1.761426728488648,9.379939109864024,9
sep,5,15,0.6666666666666666,0,-1.7882035305825215,9.132107217157762,5
sep,6,1,0.8333333333333333,0,0.09281211028497158,59.908123300065995,55
sep,6,2,0.8333333333333333,0,0.06304523106989983,58.15112533580769,67
sep,6,3,0.8333333333333333,0,0.027941179417215144,56.145199281007564,61
sep,6,4,0.8333333333333333,0,-0.01348570840770377,53.866797787633985,52
sep,6,5,0.8333333333333333,0,-0.06208608612987257,51.311449472365915,48
sep,6,6,0.8333333333333333,0,-0.11849723653078409,48.49703991833469,50
sep,6,7,0.8333333333333333,0,-0.1830720767884265,45.4643236692226,52
sep,6,8,0.8333333333333333,0,-0.25581769921523956,42.274425317561054,40
sep,6,9,0.8333333333333333,0,-0.33635075721902186,39.00341641903318,43
sep,6,10,0.8333333333333333,0,-0.4238723658411205,35.734893991812946,43
sep,6,11,0.8333333333333333,0,-0.5171644303981866,32.5518944959627,27
sep,6,12,0.8333333333333333,0,-0.6146112791375186,29.52946920616988,35
sep,6,13,0.8333333333333333,0,-0.7142436770307196,26.72919257423233,30
sep,6,14,0.8333333333333333,0,-0.8138068509260457,24.196140792803043,32
sep,6,15,0.8333333333333333,0,-0.9108475838917724,21.958458450402503,24
sep,7,1,1,0,0.5304583527674932,92.80108697047719,80
sep,7,2,1,0,0.5216991188596912,91.99177021469619,94
sep,7,3,1,0,0.5127773476489597,91.17469100427427,100
sep,7,4,1,0,0.5028620672683201,90.27513542206228,97
sep,7,5,1,0,0.4909665162046641,89.20762484025622,81
sep,7,6,1,0,0.47600609972548025,87.88297498248772,79
sep,7,7,1,0,0.456865978741129,86.2168797048399,75
sep,7,8,1,0,0.4324757277791812,84.13946568045465,100
sep,7,9,1,0,0.40188569275958824,81.60460488235276,88
sep,7,10,1,0,0.36434131481490073,78.59761180512994,86
sep,7,11,1,0,0.3193482154523965,75.13963747341046,78
sep,7,12,1,0,0.26672552316585624,71.28782269665894,85
sep,7,13,1,0,0.20664135561253294,67.13069262821465,61
sep,7,14,1,0,0.13962782290163891,62.77945202639758,62
sep,7,15,1,0,0.06657332943373719,58.35665056939123,58
sep,8,1,0,0.16666666666666666,0.5211379717150079,91.9401637762628,75
sep,8,2,0,0.16666666666666666,0.5147231711698357,91.35227357868334,87
sep,8,3,0,0.16666666666666666,0.5133250173211311,91.22463829346619,94
sep,8,4,0,0.16666666666666666,0.5180328295269739,91.65511927582935,96
sep,8,5,0,0.16666666666666666,0.5293415168363894,92.6975012370047,94
sep,8,6,0,0.16666666666666666,0.5471298563618442,94.36118911545135,93
sep,8,7,0,0.16666666666666666,0.5706756109166563,96.60935806609379,98
sep,8,8,0,0.16666666666666666,0.5987067670480147,99.35574240223445,88
sep,8,9,0,0.16666666666666666,0.629488312117229,102.46162232413207,100
sep,8,10,0,0.16666666666666666,0.6609375633637261,105.73516912007216,121
sep,8,11,0,0.16666666666666666,0.6907598779217585,108.93592637012628,124
sep,8,12,0,0.16666666666666666,0.7165957987102817,111.78705855628006,114
sep,8,13,0,0.16666666666666666,0.7361702831833634,113.99678921114743,100
sep,8,14,0,0.16666666666666666,0.7474299180051268,115.28760484749088,111
sep,8,15,0,0.16666666666666666,0.748661801706185,115.42971328139713,110
sep,9,1,0.16666666666666666,0.16666666666666666,-0.014620127339214984,53.80572492010196,57
sep,9,2,0.16666666666666666,0.16666666666666666,-0.01735103486028918,53.65898691639568,42
sep,9,3,0.16666666666666666,0.16666666666666666,-0.010544304565443417,54.02547504616136,46
sep,9,4,0.16666666666666666,0.16666666666666666,0.006902624691755256,54.976324267544484,52
sep,9,5,0.16666666666666666,0.16666666666666666,0.03538595869323601,56.564747681904734,50
sep,9,6,0.16666666666666666,0.16666666666666666,0.07458837122379944,58.82626102212119,58
sep,9,7,0.16666666666666666,0.16666666666666666,0.12351787813763203,61.77618153619337,46
sep,9,8,0.16666666666666666,0.16666666666666666,0.18058704654895172,65.4042372780723,62
sep,9,9,0.16666666666666666,0.16666666666666666,0.2437298524596626,69.66721628052099,65
sep,9,10,0.16666666666666666,0.16666666666666666,0.310548172355835,74.48130634500173,67
sep,9,11,0.16666666666666666,0.16666666666666666,0.3784778067568451,79.71659693842116,98
sep,9,12,0.16666666666666666,0.16666666666666666,0.44496336334173137,85.19675645569257,85
sep,9,13,0.16666666666666666,0.16666666666666666,0.5076259298842274,90.7062197628672,78
sep,9,14,0.16666666666666666,0.16666666666666666,0.5644157952566693,96.00649018310602,110
sep,9,15,0.16666666666666666,0.16666666666666666,0.6137349825511058,100.86015793705253,87
sep,10,1,0.3333333333333333,0.16666666666666666,-0.865925847280591,22.967361725866937,21
sep,10,2,0.3333333333333333,0.16666666666666666,-0.8783656107346606,22.683422906272863,18
sep,10,3,0.3333333333333333,0.16666666666666666,-0.879147561333146,22.66569252320087,21
sep,10,4,0.3333333333333333,0.16666666666666666,-0.8670079219896865,22.94252276583758,18
sep,10,5,0.3333333333333333,0.16666666666666666,-0.8413701003328083,23.538323960706858,20
sep,10,6,0.3333333333333333,0.16666666666666666,-0.802335410606731,24.47530351578655,22
sep,10,7,0.3333333333333333,0.16666666666666666,-0.750630216432191,25.77409154171985,27
sep,10,8,0.3333333333333333,0.16666666666666666,-0.6875140646055641,27.453287813080244,26
sep,10,9,0.3333333333333333,0.16666666666666666,-0.614656746209556,29.528126618188253,35
sep,10,10,0.3333333333333333,0.16666666666666666,-0.5339935852243137,32.00865755416396,37
sep,10,11,0.3333333333333333,0.16666666666666666,-0.44757129185264133,34.897971633916264,31
sep,10,12,0.3333333333333333,0.16666666666666666,-0.357394352897049,38.19122003209183,34
sep,10,13,0.3333333333333333,0.16666666666666666,-0.26528672859599495,41.876016790055616,32
sep,10,14,0.3333333333333333,0.16666666666666666,-0.17277574497608916,45.93485766145812,39
sep,10,15,0.3333333333333333,0.16666666666666666,-0.08100984358468576,50.3495739023779,66
sep,11,1,0.5,0.16666666666666666,-1.5549243376257678,11.531422060603546,11
sep,11,2,0.5,0.16666666666666666,-1.5937910596994587,11.09183154205066,12
